Ticket,Ticket Name,Company Description,Currency,Price Today,Price Today (USD),Today's Price Date,52W Low Price,52W Low Date,Return (90D) %,Price Peak (5Y),Date Peak (5Y),Bottom Price After Peak (5Y),Bottom Date After Peak (5Y),Drawdown From Peak (5Y) %,Avg Volume (30D),Volatility (90D),Hit +30% From Bottom Date,Days Bottom → Hit30,Hit +30% From 52W Low Date,Days 52W Low → Hit30,180D Low Price,180D Low Date,Spike +30% Date,Spike +30% In Last 30D
ORKA,"Oruka Therapeutics, Inc.","Oruka Therapeutics, Inc. , a clinical-stage biopharmaceutical company, focuses on developing novel monoclonal antibody therapeutics for psoriasis (PsO), and other inflammatory and immunology (I&I) indications.",USD,29.12,29.12,2025-12-30,6.78,2025-04-08,56.4,34.21,2021-02-11,6.78,2025-04-08,80.2,596183,0.0408,2025-04-17,9.0,2025-04-17,9.0,8.14,2025-04-14,2025-05-02,True
CSTM,CONSTELLIUM SE,"Constellium SE, together with its subsidiaries, engages in the design, manufacture, and sale of rolled and extruded aluminum products for the aerospace, packaging, automotive, commercial transportation, general industrial, and defense end-markets.",USD,18.97,18.97,2025-12-30,7.7,2025-04-08,26.0,22.88,2024-04-03,7.7,2025-04-08,66.3,1204900,0.0233,2025-04-30,22.0,2025-04-30,22.0,8.31,2025-04-22,2025-05-02,True
TYHOY,Toyota Tsusho Corporation/ADR,"Toyota Tsusho Corporation engages in the metals, circular economy, supply chain, mobility, green infrastructure, digital solutions, and lifestyle businesses.",USD,16.84,16.84,2025-12-30,6.92,2025-04-04,16.5,18.11,2025-12-29,,,,15769,0.0658,,,2025-04-25,21.0,7.87,2025-04-16,2025-05-02,True
NAGE,"Niagen Bioscience, Inc.","Niagen Bioscience, Inc. operates as a bioscience company engages in developing healthy aging products.",USD,6.48,6.48,2025-12-30,5.26,2025-01-13,-17.9,18.74,2021-02-25,1.19,2022-09-26,93.6,774030,0.0258,2022-10-27,31.0,2025-03-05,51.0,6.14,2025-04-14,2025-05-02,False
BTSG,"BrightSpring Health Services, Inc.","BrightSpring Health Services, Inc.",USD,37.64,37.64,2025-12-30,15.62,2025-04-21,26.1,38.0,2025-12-22,37.64,2025-12-30,0.9,2006873,0.0221,,,2025-05-02,11.0,15.62,2025-04-21,2025-05-02,True
SNCY,"Sun Country Airlines Holdings, Inc.","Sun Country Airlines Holdings, Inc.",USD,14.39,14.39,2025-12-30,8.21,2025-04-21,22.3,43.08,2021-04-21,8.21,2025-04-21,80.9,766166,0.0295,2025-05-02,11.0,2025-05-02,11.0,8.21,2025-04-21,2025-05-02,True
GDS,GDS Holdings Ltd,"GDS Holdings Limited, together with its subsidiaries, develops and operates data centers in the People's Republic of China.",USD,34.6,34.6,2025-12-30,17.68,2025-04-08,-14.0,115.71,2021-02-19,5.06,2024-02-05,95.6,1427970,0.0345,2024-02-15,10.0,2025-04-23,15.0,19.82,2025-04-16,2025-05-02,True
GTLS,CHART INDUSTRIES INC,"Chart Industries, Inc. engages in the designing, engineering, and manufacturing of process technologies and equipment for the gas and liquid molecules in the United States and internationally.",USD,206.37,206.37,2025-12-30,115.08,2025-04-08,2.9,239.47,2022-11-08,102.94,2023-03-17,57.0,569700,0.0019,2023-06-12,87.0,2025-05-01,23.0,118.72,2025-04-21,2025-05-02,True
ELF,"e.l.f. Beauty, Inc.",e. l.,USD,76.8,76.8,2025-12-30,49.95,2025-04-16,-43.2,218.0,2024-06-27,49.95,2025-04-16,77.1,1877933,0.0622,2025-05-02,16.0,2025-05-02,16.0,49.95,2025-04-16,2025-05-02,True
TRUP,"TRUPANION, INC.","Trupanion, Inc. , together with its subsidiaries, provides medical insurance for cats and dogs on subscription basis in the United States, Canada, Continental Europe, and Australia.",USD,38.17,38.17,2025-12-30,32.4,2025-03-03,-12.1,155.41,2021-12-07,19.68,2023-06-30,87.3,397983,0.0233,2023-07-10,10.0,2025-05-02,60.0,34.01,2025-04-21,2025-05-02,False
CRWV,"CoreWeave, Inc.","CoreWeave, Inc. operates a cloud platform that provides scaling, support, and acceleration for GenAI.",USD,73.9,73.9,2025-12-30,35.42,2025-04-21,-46.1,183.58,2025-06-20,64.55,2025-12-17,64.8,29102420,0.0552,2025-12-22,5.0,2025-05-02,11.0,35.42,2025-04-21,2025-05-02,True
FWDI,"Forward Industries, Inc.","Forward Industries, Inc. , together with its subsidiaries, provides hardware and software product design and engineering services primarily in the United States.",USD,6.58,6.58,2025-12-30,3.45,2025-03-13,-75.4,48.8,2021-02-16,3.3,2024-09-24,93.2,985453,0.068,2024-10-04,10.0,2025-04-03,21.0,5.48,2025-04-15,2025-05-02,True
MOD,MODINE MANUFACTURING CO,"Modine Manufacturing Company designs, engineers, tests, manufactures, and sells mission-critical thermal solutions in the United States, Canada, Italy, Hungary, the United Kingdom, China, and internationally.",USD,135.15,135.15,2025-12-30,69.3,2025-04-21,-8.6,165.19,2025-12-11,128.39,2025-12-17,22.3,1126180,0.042,,,2025-05-02,11.0,69.3,2025-04-21,2025-05-02,True
ANET,"Arista Networks, Inc.","Arista Networks, Inc. engages in the development, marketing, and sale of data-driven, client to cloud networking solutions for AI, data center, campus, and routing environments in the Americas, Europe, the Middle East, Africa, and the Asia-Pacific.",USD,132.44,132.44,2025-12-30,64.37,2025-04-04,-11.3,162.03,2025-10-29,117.43,2025-11-21,27.5,7128833,0.0291,,,2025-05-01,27.0,67.67,2025-04-21,2025-05-02,True
FTDR,"Frontdoor, Inc.","Frontdoor, Inc. provides home and new home structural warranties in the United States.",USD,58.35,58.35,2025-12-30,37.07,2025-03-18,-13.4,69.38,2025-10-23,49.1,2025-11-17,29.2,645826,0.0305,,,2025-05-02,45.0,39.06,2025-04-16,2025-05-02,True
TIGR,UP Fintech Holding Ltd,"UP Fintech Holding Limited provides online brokerage services focusing on Chinese investors in New Zealand, the Cayman Island, Singapore, the United States, and internationally.",USD,9.52,9.52,2025-12-30,5.76,2025-01-10,-10.1,36.72,2021-02-16,2.33,2023-05-18,93.7,3385613,0.0333,2023-05-31,13.0,2025-02-07,28.0,6.64,2025-04-17,2025-05-02,True
AMRC,"Ameresco, Inc.","Ameresco, Inc. provides energy solutions in the United States, Canada, and Europe.",USD,29.41,29.41,2025-12-30,8.66,2025-04-21,-21.7,97.5,2021-11-05,8.66,2025-04-21,91.1,455540,0.0324,2025-05-02,11.0,2025-05-02,11.0,8.66,2025-04-21,2025-05-02,True
NEOG,NEOGEN CORP,"Neogen Corporation develops, manufactures, and markets various products and services for food and animal safety in the United States and internationally.",USD,7.05,7.05,2025-12-30,4.39,2025-04-17,21.6,48.33,2021-04-20,4.39,2025-04-17,90.9,3734350,0.0387,2025-05-02,15.0,2025-05-02,15.0,4.39,2025-04-17,2025-05-02,True
NPKI,NPK International Inc.,"NPK International Inc. , a temporary worksite access solutions company, manufactures, sells, and rents recyclable composite matting products.",USD,12.12,12.12,2025-12-30,4.95,2025-04-08,3.4,13.66,2025-10-29,11.21,2025-11-20,17.9,671916,0.0234,,,2025-05-02,24.0,5.2,2025-04-14,2025-05-02,True
SIMO,Silicon Motion Technology CORP,"Silicon Motion Technology Corporation, together with its subsidiaries, designs, develops, and markets NAND flash controllers for solid-state storage devices and related devices in Taiwan, the United States, Korea, China, Malaysia, Singapore, and i...",USD,90.46,90.46,2025-12-30,38.11,2025-04-21,-6.5,102.38,2025-10-27,80.16,2025-11-20,21.7,302330,0.0294,,,2025-05-02,11.0,38.11,2025-04-21,2025-05-02,True
PGY,Pagaya Technologies Ltd.,"Pagaya Technologies Ltd. , a product-focused technology company, deploys data science and proprietary artificial intelligence-powered technology for financial services and other service providers, their customers, and asset investors in the United...",USD,21.19,21.19,2025-12-30,8.54,2025-01-14,-29.2,359.4,2022-08-02,6.88,2022-12-19,98.1,2773096,0.046,2022-12-21,2.0,2025-02-07,24.0,8.98,2025-04-21,2025-05-02,True
DFIN,"Donnelley Financial Solutions, Inc.","Donnelley Financial Solutions, Inc.",USD,47.32,47.32,2025-12-30,38.28,2025-04-08,-8.9,69.9,2024-09-17,38.28,2025-04-08,45.2,264280,0.0277,2025-05-01,23.0,2025-05-01,23.0,40.29,2025-04-15,2025-05-02,False
GHRS,GH Research PLC,"GH Research PLC, together with its subsidiary, a clinical-stage biopharmaceutical company, engages in developing treatments for depression in the United States.",USD,12.5,12.5,2025-12-30,7.0,2024-12-31,-7.9,27.9,2021-11-09,5.26,2023-12-18,81.1,256023,0.0397,2024-01-25,38.0,2025-01-07,7.0,8.7,2025-04-16,2025-05-02,True
INOD,INNODATA INC,"Innodata Inc. operates as a data engineering company in the United States, the United Kingdom, the Netherlands, Canada, and internationally.",USD,51.68,51.68,2025-12-30,29.68,2025-04-21,-37.3,93.19,2025-10-08,47.95,2025-12-18,48.5,975190,0.0455,,,2025-05-01,10.0,29.68,2025-04-21,2025-05-01,True
CRMD,CorMedix Inc.,"CorMedix Inc. , a biopharmaceutical company, focuses on developing and commercializing therapeutic products for life-threatening diseases and conditions in the United States.",USD,12.48,12.48,2025-12-30,5.86,2025-04-04,12.9,17.58,2021-02-19,2.73,2022-06-16,84.5,2681790,0.0369,2022-06-23,7.0,2025-04-17,13.0,7.13,2025-04-14,2025-05-01,True
COGT,"Cogent Biosciences, Inc.","Cogent Biosciences, Inc. , a biotechnology company, focuses on developing precision therapies for genetically defined diseases.",USD,37.12,37.12,2025-12-30,4.02,2025-04-10,162.7,42.11,2025-12-12,37.12,2025-12-30,11.8,2723526,0.1038,,,2025-05-01,21.0,4.27,2025-04-16,2025-05-01,True
SMTC,SEMTECH CORP,"Semtech Corporation provides semiconductor, Internet of Things systems, and cloud connectivity service solutions in the Asia- Pacific, North America, and Europe.",USD,75.16,75.16,2025-12-30,24.34,2025-04-21,4.9,91.99,2021-11-19,13.43,2023-11-01,85.4,1726310,0.0343,2023-12-07,36.0,2025-05-01,10.0,24.34,2025-04-21,2025-05-01,True
SEI,"Solaris Energy Infrastructure, Inc.","Solaris Energy Infrastructure, Inc.",USD,46.1,46.1,2025-12-30,15.8,2025-04-04,9.2,55.24,2025-12-05,40.64,2025-12-17,26.4,2869493,0.0472,,,2025-04-29,25.0,17.27,2025-04-14,2025-05-01,True
MAZE,"Maze Therapeutics, Inc.","Maze Therapeutics, Inc. , a clinical stage biopharmaceutical company, develops small molecule precision medicines for the treatment of renal, cardiovascular, related metabolic diseases, and obesity in the United States.",USD,40.05,40.05,2025-12-30,7.57,2025-04-08,55.2,42.6,2025-12-04,38.4,2025-12-17,9.9,446950,0.0325,,,2025-04-22,14.0,7.7,2025-04-24,2025-05-01,True
COHR,COHERENT CORP.,"Coherent Corp. develops, manufactures, and markets engineered materials, optoelectronic components and devices, and laser systems for the use in the industrial, communications, electronics, and instrumentation markets worldwide.",USD,186.81,186.81,2025-12-30,50.58,2025-04-04,62.9,198.5,2025-12-11,170.44,2025-12-17,14.1,4247293,0.0447,,,2025-05-01,27.0,52.12,2025-04-21,2025-05-01,True
CRDO,Credo Technology Group Holding Ltd,"Credo Technology Group Holding Ltd provides various high-speed connectivity solutions for optical and electrical Ethernet, and PCIe applications in the United States, Taiwan, Mainland China, Hong Kong, and internationally.",USD,144.92,144.92,2025-12-30,33.3,2025-04-04,0.0,189.19,2025-12-03,134.13,2025-12-17,29.1,6425946,0.0565,,,2025-04-25,21.0,34.86,2025-04-21,2025-05-01,True
ATI,ATI INC,ATI Inc. produces and sells specialty materials and complex components worldwide.,USD,116.17,116.17,2025-12-30,41.97,2025-04-08,39.9,116.95,2025-12-26,,,,1377013,0.0232,,,2025-05-01,23.0,44.3,2025-04-21,2025-05-01,True
LTBR,LIGHTBRIDGE Corp,"Lightbridge Corporation, together with its subsidiaries, engages in research, developing, and commercializing nuclear fuel.",USD,12.74,12.74,2025-12-30,4.73,2024-12-31,-37.8,27.72,2025-10-30,12.74,2025-12-30,54.0,1128230,0.0722,,,2025-01-03,3.0,7.1,2025-04-21,2025-05-01,True
GBFH,GBank Financial Holdings Inc.,GBank Financial Holdings Inc. operates as a bank holding company for GBank that provides banking services to commercial and consumer customers in Nevada.,USD,34.03,34.03,2025-12-30,29.9,2025-04-10,-14.5,44.0,2024-12-30,29.9,2025-04-10,32.0,52426,0.0228,2025-04-25,15.0,2025-04-25,15.0,31.97,2025-04-14,2025-05-01,False
THC,TENET HEALTHCARE CORP,Tenet Healthcare Corporation operates as a diversified healthcare services company in the United States.,USD,201.3,201.3,2025-12-30,110.41,2025-04-21,-0.0,218.46,2025-11-25,194.37,2025-12-18,11.0,947880,0.0231,,,2025-05-01,10.0,110.41,2025-04-21,2025-05-01,True
MYRG,MYR GROUP INC.,"MYR Group Inc. , through its subsidiaries, provides electrical construction services in the United States and Canada.",USD,219.16,219.16,2025-12-30,101.85,2025-04-08,8.5,235.79,2025-11-05,203.61,2025-11-21,13.6,250970,0.0272,,,2025-05-01,23.0,109.63,2025-04-21,2025-05-01,True
IVBXF,Innovent Biologics Inc/ADR,"Innovent Biologics, Inc. , a biopharmaceutical company, engages in the research and development of antibody and protein medicine products in the People's Republic of China, the United States, and internationally.",USD,10.13,10.13,2025-12-30,3.91,2025-01-27,-17.1,13.76,2025-09-04,10.11,2025-12-29,26.5,4020,0.0318,,,2025-02-26,30.0,5.12,2025-04-14,2025-05-01,True
SBET,"SharpLink Gaming, Inc.","SharpLink Gaming, Inc. engages in developing a treasury strategy centered on Ether.",USD,8.79,8.79,2025-12-30,2.52,2025-04-22,-49.4,1365.6,2021-07-19,2.52,2025-04-22,99.8,9184156,0.0493,2025-05-01,9.0,2025-05-01,9.0,2.52,2025-04-22,2025-05-01,True
VRT,Vertiv Holdings Co,"Vertiv Holdings Co designs, manufactures, and services critical digital infrastructure technologies and life cycle services for data centers, communication networks, and commercial and industrial environments in the Americas, the Asia Pacific, Eur...",USD,164.34,164.34,2025-12-30,59.35,2025-04-04,1.7,199.2,2025-10-29,149.83,2025-12-17,24.8,6736490,0.0342,,,2025-04-23,19.0,67.5,2025-04-21,2025-05-01,True
CECO,CECO ENVIRONMENTAL CORP,"CECO Environmental Corp. provides critical solutions in industrial air quality, industrial water treatment, and energy transition solutions in the United States, the United Kingdom, the Netherlands, China, and internationally.",USD,60.07,60.07,2025-12-30,17.97,2025-04-21,15.7,62.51,2025-12-24,,,,311713,0.0323,,,2025-04-30,9.0,17.97,2025-04-21,2025-04-30,True
FULC,"Fulcrum Therapeutics, Inc.","Fulcrum Therapeutics, Inc. , a clinical-stage biopharmaceutical company, develops small molecules to improve the lives of patients with genetically defined diseases in the areas of high unmet medical need in the United States.",USD,11.34,11.34,2025-12-30,2.51,2025-04-04,21.5,30.97,2021-09-20,2.26,2023-04-12,92.7,2069920,0.0713,2023-05-08,26.0,2025-04-17,13.0,2.92,2025-04-14,2025-04-30,True
EWTX,"Edgewise Therapeutics, Inc.","Edgewise Therapeutics, Inc. , a biopharmaceutical company, discovers, develops, and commercializes therapies for the treatment of muscle disorders.",USD,24.54,24.54,2025-12-30,11.42,2025-04-11,58.9,36.62,2024-11-06,11.42,2025-04-11,68.8,1730436,0.062,2025-04-24,13.0,2025-04-24,13.0,12.33,2025-04-14,2025-04-30,True
VNET,"VNET Group, Inc.","VNET Group, Inc. , an investment holding company, provides hosting and related services in China.",USD,8.48,8.48,2025-12-30,4.27,2024-12-27,-21.2,42.6,2021-02-10,1.42,2024-02-05,96.7,3542493,0.0396,2024-03-13,37.0,2025-01-07,11.0,4.74,2025-04-16,2025-04-30,True
PSKRF,Protector Forsikring/ADR,"Protector Forsikring ASA, operates as a non-life insurance company, provides direct general insurance and reinsurance to the commercial lines of business, public sector, and affinity schemes.",USD,52.75,52.75,2025-12-30,3.38,2024-12-27,520.6,52.75,2025-12-24,,,,169,0.181,,,2025-02-06,41.0,5.19,2025-04-14,2025-04-30,True
WVE,Wave Life Sciences Ltd.,"Wave Life Sciences Ltd. , a clinical-stage biotechnology company, designs, develops, and commercializes ribonucleic acid (RNA) medicines through PRISM, a discovery and drug development platform.",USD,17.15,17.15,2025-12-30,5.48,2025-04-10,144.0,21.31,2025-12-09,15.54,2025-12-18,27.1,9872716,0.1259,,,2025-04-29,19.0,5.84,2025-04-16,2025-04-30,True
KNSA,"Kiniksa Pharmaceuticals International, plc","Kiniksa Pharmaceuticals International, plc, a biopharmaceutical company, developing and commercializing novel therapies for diseases with unmet need and focuses on cardiovascular indications worldwide.",USD,40.99,40.99,2025-12-30,18.17,2025-01-13,6.1,43.52,2025-12-22,40.99,2025-12-30,5.8,383573,0.0177,,,2025-03-20,66.0,20.02,2025-04-22,2025-04-30,True
PLTR,Palantir Technologies Inc.,"Palantir Technologies Inc. builds and deploys software platforms for the intelligence community to assist in counterterrorism investigations and operations in the United States, the United Kingdom, and internationally.",USD,180.84,180.84,2025-12-30,64.98,2025-01-13,-2.2,207.18,2025-11-03,154.85,2025-11-21,25.3,39393693,0.0324,,,2025-02-04,22.0,90.8,2025-04-21,2025-04-30,True
SEZL,Sezzle Inc.,Sezzle Inc. operates as a technology-enabled payments company primarily in the United States and Canada.,USD,65.01,65.01,2025-12-30,28.7,2025-04-04,-17.5,182.16,2025-07-03,50.97,2025-11-17,72.0,912680,0.0409,2025-12-04,17.0,2025-04-09,5.0,38.59,2025-04-21,2025-04-29,True
PTON,"PELOTON INTERACTIVE, INC.","Peloton Interactive, Inc. provides fitness and wellness products and services in North America and internationally.",USD,6.23,6.23,2025-12-30,5.0,2025-04-08,-28.1,167.42,2021-01-13,2.88,2024-08-14,98.3,7530716,0.0357,2024-08-22,8.0,2025-04-28,20.0,5.32,2025-04-21,2025-04-29,True
VPG,"Vishay Precision Group, Inc.","Vishay Precision Group, Inc. engages in the precision measurement and sensing technologies business in the United States, Europe, Israel, Asia, and Canada.",USD,38.93,38.93,2025-12-30,19.2,2025-04-08,18.9,45.38,2023-03-01,19.2,2025-04-08,57.7,120973,0.035,2025-04-29,21.0,2025-04-29,21.0,19.45,2025-04-21,2025-04-29,True
PRCH,"Porch Group, Inc.","Porch Group, Inc. , together with its subsidiaries, operates a vertical software and insurance platform in the United States.",USD,9.03,9.03,2025-12-30,3.79,2025-02-25,-46.6,25.66,2021-11-16,0.52,2023-10-24,98.0,1375350,0.0588,2023-11-06,13.0,2025-02-26,1.0,4.66,2025-04-21,2025-04-29,True
HIMS,"Hims & Hers Health, Inc.","Hims & Hers Health, Inc. operates a telehealth platform that connects consumers to licensed healthcare professionals in the United States, the United Kingdom, Canada, and internationally.",USD,33.04,33.04,2025-12-30,24.18,2024-12-31,-41.3,68.74,2025-02-19,25.35,2025-04-22,63.1,14729500,0.0462,2025-04-29,7.0,2025-01-28,28.0,25.35,2025-04-22,2025-04-29,True
DNLI,Denali Therapeutics Inc.,"Denali Therapeutics Inc. , a biopharmaceutical company, discovers and develops therapeutics to treat neurodegenerative and lysosomal storage diseases.",USD,16.41,16.41,2025-12-30,11.47,2025-04-08,10.1,88.07,2020-12-23,11.47,2025-04-08,87.0,1582350,0.0369,2025-04-24,16.0,2025-04-24,16.0,12.55,2025-04-16,2025-04-29,True
MBX,"MBX Biosciences, Inc.","MBX Biosciences, Inc. , a clinical-stage biopharmaceutical company, focuses on the discovery and development of precision peptide therapies for the treatment of endocrine and metabolic disorders.",USD,30.9,30.9,2025-12-30,5.79,2025-04-08,72.6,34.8,2025-12-22,30.9,2025-12-26,11.2,808223,0.0526,,,2025-04-17,9.0,7.38,2025-04-15,2025-04-29,True
LEG,LEGGETT & PLATT INC,"Leggett & Platt, Incorporated designs, manufactures, and sells engineered components and products in the United States, Europe, China, Canada, Mexico, and internationally.",USD,10.94,10.94,2025-12-30,6.46,2025-04-16,23.0,47.56,2021-05-10,6.46,2025-04-16,86.4,2136910,0.0335,2025-04-29,13.0,2025-04-29,13.0,6.46,2025-04-16,2025-04-29,True
ZBIO,"Zenas BioPharma, Inc.","Zenas BioPharma, Inc. , a clinical-stage biopharmaceutical company, engages in the development and commercialization of transformative immunology-based therapies.",USD,36.58,36.58,2025-12-30,6.43,2025-01-28,65.4,43.17,2025-12-24,,,,344813,0.0742,,,2025-03-13,44.0,8.33,2025-04-16,2025-04-29,True
